XYDATA,sample12.jws
860.5000,95.2886
860.6000,95.2946
860.7000,95.2729
860.8000,95.2914
860.9000,95.3512
861.0000,95.3261
861.1000,95.3468
861.2000,95.3519
861.3000,95.3735
861.4000,95.348
861.5000,95.3869
861.6000,95.4293
861.7000,95.4496
861.8000,95.4707
861.9000,95.464
862.0000,95.4617
862.1000,95.4751
862.2000,95.477
862.3000,95.4585
862.4000,95.4785
862.5000,95.4826
862.6000,95.4889
862.7000,95.4343
862.8000,95.4293
862.9000,95.4299
863.0000,95.4376
863.1000,95.4293
863.2000,95.4683
863.3000,95.476
863.4000,95.4766
863.5000,95.4743
863.6000,95.4633
863.7000,95.4938
863.8000,95.5075
863.9000,95.527
864.0000,95.5401
864.1000,95.4909
864.2000,95.4971
864.3000,95.491
864.4000,95.4903
864.5000,95.5088
864.6000,95.5289
864.7000,95.5293
864.8000,95.5125
864.9000,95.4901
865.0000,95.4657
865.1000,95.4927
865.2000,95.4922
865.3000,95.4728
865.4000,95.4413
865.5000,95.466
865.6000,95.4658
865.7000,95.4795
865.8000,95.48
865.9000,95.5089
866.0000,95.5333
866.1000,95.5449
866.2000,95.5427
866.3000,95.5679
866.4000,95.608
866.5000,95.5876
866.6000,95.5905
866.7000,95.5792
866.8000,95.5844
866.9000,95.5686
867.0000,95.5754
867.1000,95.6014
867.2000,95.6025
867.3000,95.6209
867.4000,95.6143
867.5000,95.6043
867.6000,95.6194
867.7000,95.6103
867.8000,95.6017
867.9000,95.6224
868.0000,95.6385
868.1000,95.6171
868.2000,95.6146
868.3000,95.6112
868.4000,95.6343
868.5000,95.6364
868.6000,95.6594
868.7000,95.654
868.8000,95.6602
868.9000,95.6555
869.0000,95.6488
869.1000,95.642
869.2000,95.6233
869.3000,95.6065
869.4000,95.6145
869.5000,95.6024
869.6000,95.5633
869.7000,95.5882
869.8000,95.5787
869.9000,95.5647
870.0000,95.5446
870.1000,95.5824
870.2000,95.5989
870.3000,95.6081
870.4000,95.5954
870.5000,95.6176
870.6000,95.6343
870.7000,95.6286
870.8000,95.5935
870.9000,95.5966
871.0000,95.6037
871.1000,95.5728
871.2000,95.5564
871.3000,95.5845
871.4000,95.6045
871.5000,95.5988
871.6000,95.5842
871.7000,95.5812
871.8000,95.5751
871.9000,95.5667
872.0000,95.5631
872.1000,95.5681
872.2000,95.5909
872.3000,95.6169
872.4000,95.659
872.5000,95.6449
872.6000,95.6554
872.7000,95.6614
872.8000,95.6736
872.9000,95.6726
873.0000,95.6874
873.1000,95.7189
873.2000,95.7458
873.3000,95.7199
873.4000,95.7052
873.5000,95.6746
873.6000,95.6584
873.7000,95.6485
873.8000,95.6525
873.9000,95.6794
874.0000,95.7166
874.1000,95.7106
874.2000,95.7036
874.3000,95.7013
874.4000,95.7021
874.5000,95.729
874.6000,95.7133
874.7000,95.6971
874.8000,95.6909
874.9000,95.7097
875.0000,95.7132
875.1000,95.7395
875.2000,95.7537
875.3000,95.7408
875.4000,95.7188
875.5000,95.7037
875.6000,95.6871
875.7000,95.7117
875.8000,95.7184
875.9000,95.7307
876.0000,95.6977
876.1000,95.7105
876.2000,95.6972
876.3000,95.719
876.4000,95.72
876.5000,95.7266
876.6000,95.7226
876.7000,95.7328
876.8000,95.7602
876.9000,95.7593
877.0000,95.7487
877.1000,95.7299
877.2000,95.7416
877.3000,95.7429
877.4000,95.7352
877.5000,95.7454
877.6000,95.7434
877.7000,95.7176
877.8000,95.7373
877.9000,95.7591
878.0000,95.7506
878.1000,95.7394
878.2000,95.7325
878.3000,95.7398
878.4000,95.7177
878.5000,95.7354
878.6000,95.7225
878.7000,95.7356
878.8000,95.7057
878.9000,95.7038
879.0000,95.6862
879.1000,95.6997
879.2000,95.7272
879.3000,95.7197
879.4000,95.7194
879.5000,95.6746
879.6000,95.6919
879.7000,95.7049
879.8000,95.7171
879.9000,95.7231
880.0000,95.6827
880.1000,95.6923
880.2000,95.7058
880.3000,95.7212
880.4000,95.6974
880.5000,95.7017
880.6000,95.7147
880.7000,95.7202
880.8000,95.727
880.9000,95.7299
881.0000,95.7209
881.1000,95.6871
881.2000,95.6993
881.3000,95.7058
881.4000,95.7339
881.5000,95.7228
881.6000,95.7056
881.7000,95.7075
881.8000,95.7284
881.9000,95.702
882.0000,95.7316
882.1000,95.7187
882.2000,95.7153
882.3000,95.6825
882.4000,95.704
882.5000,95.6927
882.6000,95.706
882.7000,95.7097
882.8000,95.7006
882.9000,95.6991
883.0000,95.6906
883.1000,95.6905
883.2000,95.7504
883.3000,95.7319
883.4000,95.7276
883.5000,95.7272
883.6000,95.7368
883.7000,95.7507
883.8000,95.7313
883.9000,95.7409
884.0000,95.7515
884.1000,95.755
884.2000,95.7532
884.3000,95.7681
884.4000,95.7637
884.5000,95.7635
884.6000,95.7628
884.7000,95.7673
884.8000,95.785
884.9000,95.7576
885.0000,95.7408
885.1000,95.7693
885.2000,95.7712
885.3000,95.7791
885.4000,95.7765
885.5000,95.7979
885.6000,95.7964
885.7000,95.8126
885.8000,95.7988
885.9000,95.8263
886.0000,95.7892
886.1000,95.778
886.2000,95.7827
886.3000,95.7756
886.4000,95.7307
886.5000,95.7468
886.6000,95.7391
886.7000,95.7443
886.8000,95.7457
886.9000,95.7331
887.0000,95.7742
887.1000,95.7558
887.2000,95.7729
887.3000,95.7868
887.4000,95.7914
887.5000,95.7965
887.6000,95.8031
887.7000,95.8142
887.8000,95.7949
887.9000,95.7946
888.0000,95.7867
888.1000,95.8084
888.2000,95.8257
888.3000,95.8069
888.4000,95.8118
888.5000,95.8392
888.6000,95.838
888.7000,95.8491
888.8000,95.8418
888.9000,95.8411
889.0000,95.8586
889.1000,95.8626
889.2000,95.8825
889.3000,95.8788
889.4000,95.8782
889.5000,95.8687
889.6000,95.8863
889.7000,95.879
889.8000,95.8917
889.9000,95.8759
890.0000,95.8826
890.1000,95.881
890.2000,95.8711
890.3000,95.9019
890.4000,95.8908
890.5000,95.8997
890.6000,95.8841
890.7000,95.8773
890.8000,95.8819
890.9000,95.8775
891.0000,95.9039
891.1000,95.9025
891.2000,95.9188
891.3000,95.907
891.4000,95.8802
891.5000,95.8795
891.6000,95.8767
891.7000,95.8735
891.8000,95.893
891.9000,95.8866
892.0000,95.8758
892.1000,95.8656
892.2000,95.8545
892.3000,95.8355
892.4000,95.8302
892.5000,95.8336
892.6000,95.825
892.7000,95.8303
892.8000,95.8202
892.9000,95.8299
893.0000,95.8031
893.1000,95.8122
893.2000,95.7966
893.3000,95.7907
893.4000,95.7814
893.5000,95.7705
893.6000,95.7661
893.7000,95.7442
893.8000,95.7571
893.9000,95.7415
894.0000,95.7529
894.1000,95.7463
894.2000,95.7223
894.3000,95.7022
894.4000,95.7024
894.5000,95.7021
894.6000,95.7336
894.7000,95.7496
894.8000,95.7341
894.9000,95.7169
895.0000,95.7145
895.1000,95.6987
895.2000,95.6785
895.3000,95.671
895.4000,95.6736
895.5000,95.6654
895.6000,95.6596
895.7000,95.6823
895.8000,95.6731
895.9000,95.6933
896.0000,95.7147
896.1000,95.6983
896.2000,95.7033
896.3000,95.6955
896.4000,95.7018
896.5000,95.7015
896.6000,95.7006
896.7000,95.6888
896.8000,95.6862
896.9000,95.688
897.0000,95.7023
897.1000,95.7352
897.2000,95.7152
897.3000,95.7272
897.4000,95.7453
897.5000,95.7569
897.6000,95.7531
897.7000,95.747
897.8000,95.7315
897.9000,95.7384
898.0000,95.7593
898.1000,95.7527
898.2000,95.7518
898.3000,95.776
898.4000,95.8308
898.5000,95.8594
898.6000,95.8686
898.7000,95.8728
898.8000,95.8709
898.9000,95.844
899.0000,95.8692
899.1000,95.8623
899.2000,95.8565
899.3000,95.8607
899.4000,95.8575
899.5000,95.8541
899.6000,95.8569
899.7000,95.8599
899.8000,95.8633
899.9000,95.874
900.0000,95.8599
900.1000,95.8612
900.2000,95.8514
900.3000,95.8409
900.4000,95.8443
900.5000,95.8305
900.6000,95.8207
900.7000,95.8247
900.8000,95.8254
900.9000,95.8421
901.0000,95.846
901.1000,95.8372
901.2000,95.823
901.3000,95.8278
901.4000,95.8211
901.5000,95.8039
901.6000,95.7713
901.7000,95.7515
901.8000,95.7339
901.9000,95.7412
902.0000,95.7442
902.1000,95.7558
902.2000,95.7445
902.3000,95.7679
902.4000,95.7746
902.5000,95.7638
902.6000,95.7712
902.7000,95.7806
902.8000,95.7798
902.9000,95.7821
903.0000,95.8006
903.1000,95.7902
903.2000,95.7996
903.3000,95.8071
903.4000,95.8026
903.5000,95.8149
903.6000,95.8059
903.7000,95.8049
903.8000,95.7864
903.9000,95.7814
904.0000,95.7809
904.1000,95.7827
904.2000,95.7902
904.3000,95.792
904.4000,95.8047
904.5000,95.8019
904.6000,95.804
904.7000,95.8069
904.8000,95.8107
904.9000,95.8072
905.0000,95.8069
905.1000,95.7983
905.2000,95.8057
905.3000,95.7982
905.4000,95.805
905.5000,95.7731
905.6000,95.764
905.7000,95.7701
905.8000,95.7617
905.9000,95.766
906.0000,95.7779
906.1000,95.7821
906.2000,95.7486
906.3000,95.7571
906.4000,95.7556
906.5000,95.7366
906.6000,95.7533
906.7000,95.7644
906.8000,95.787
906.9000,95.7805
907.0000,95.8023
907.1000,95.8048
907.2000,95.8102
907.3000,95.8029
907.4000,95.8135
907.5000,95.8273
907.6000,95.8089
907.7000,95.8064
907.8000,95.8108
907.9000,95.8155
908.0000,95.8066
908.1000,95.8185
908.2000,95.8196
908.3000,95.8158
908.4000,95.8275
908.5000,95.8083
908.6000,95.7933
908.7000,95.802
908.8000,95.7883
908.9000,95.7891
909.0000,95.7975
909.1000,95.7927
909.2000,95.7887
909.3000,95.7873
909.4000,95.7853
909.5000,95.7672
909.6000,95.7805
909.7000,95.7918
909.8000,95.7664
909.9000,95.7461
910.0000,95.7297
910.1000,95.729
910.2000,95.7164
910.3000,95.728
910.4000,95.7159
910.5000,95.7167
910.6000,95.6971
910.7000,95.6672
910.8000,95.6806
910.9000,95.6938
911.0000,95.6905
911.1000,95.6723
911.2000,95.6667
911.3000,95.6502
911.4000,95.6637
911.5000,95.6611
911.6000,95.644
911.7000,95.6697
911.8000,95.6797
911.9000,95.6664
912.0000,95.6591
912.1000,95.6545
912.2000,95.6458
912.3000,95.6375
912.4000,95.6252
912.5000,95.612
912.6000,95.6187
912.7000,95.6246
912.8000,95.5985
912.9000,95.581
913.0000,95.5951
913.1000,95.5807
913.2000,95.5881
913.3000,95.5958
913.4000,95.6031
913.5000,95.5827
913.6000,95.5815
913.7000,95.5644
913.8000,95.5635
913.9000,95.5599
914.0000,95.5473
914.1000,95.5274
914.2000,95.5201
914.3000,95.5139
914.4000,95.5103
914.5000,95.5059
914.6000,95.4981
914.7000,95.5054
914.8000,95.5017
914.9000,95.4735
915.0000,95.4696
915.1000,95.4564
915.2000,95.4527
915.3000,95.4548
915.4000,95.46
915.5000,95.4593
915.6000,95.4536
915.7000,95.4354
915.8000,95.4304
915.9000,95.4196
916.0000,95.4095
916.1000,95.405
916.2000,95.3907
916.3000,95.3883
916.4000,95.3671
916.5000,95.355
916.6000,95.3338
916.7000,95.3287
916.8000,95.3344
916.9000,95.3327
917.0000,95.328
917.1000,95.3108
917.2000,95.2795
917.3000,95.2767
917.4000,95.2515
917.5000,95.2316
917.6000,95.2279
917.7000,95.2295
917.8000,95.2054
917.9000,95.1801
918.0000,95.1734
918.1000,95.1777
918.2000,95.1529
918.3000,95.151
918.4000,95.1536
918.5000,95.1364
918.6000,95.1128
918.7000,95.0886
918.8000,95.0717
918.9000,95.0679
919.0000,95.0506
919.1000,95.0445
919.2000,95.0476
919.3000,95.0479
919.4000,95.02
919.5000,95.0137
919.6000,95.0107
919.7000,94.9969
919.8000,94.9885
919.9000,94.9687
920.0000,94.939
920.1000,94.938
920.2000,94.9262
920.3000,94.9288
920.4000,94.9256
920.5000,94.9037
920.6000,94.8969
920.7000,94.891
920.8000,94.8652
920.9000,94.8268
921.0000,94.8124
921.1000,94.8044
921.2000,94.7802
921.3000,94.7577
921.4000,94.7373
921.5000,94.7281
921.6000,94.7026
921.7000,94.6788
921.8000,94.6775
921.9000,94.6671
922.0000,94.6469
922.1000,94.6303
922.2000,94.6093
922.3000,94.589
922.4000,94.5734
922.5000,94.5417
922.6000,94.5243
922.7000,94.4982
922.8000,94.462
922.9000,94.4412
923.0000,94.4207
923.1000,94.3983
923.2000,94.3801
923.3000,94.3425
923.4000,94.3209
923.5000,94.2798
923.6000,94.2673
923.7000,94.2486
923.8000,94.2252
923.9000,94.2002
924.0000,94.1866
924.1000,94.1795
924.2000,94.1613
924.3000,94.1402
924.4000,94.1039
924.5000,94.0754
924.6000,94.0689
924.7000,94.0357
924.8000,94.0242
924.9000,94.0019
925.0000,93.9569
925.1000,93.9262
925.2000,93.8999
925.3000,93.8624
925.4000,93.8342
925.5000,93.8117
925.6000,93.7744
925.7000,93.7594
925.8000,93.7342
925.9000,93.6957
926.0000,93.6734
926.1000,93.641
926.2000,93.6122
926.3000,93.5831
926.4000,93.548
926.5000,93.52
926.6000,93.473
926.7000,93.4454
926.8000,93.4165
926.9000,93.3887
927.0000,93.3643
927.1000,93.3352
927.2000,93.3078
927.3000,93.274
927.4000,93.2401
927.5000,93.1976
927.6000,93.1718
927.7000,93.1391
927.8000,93.1034
927.9000,93.0681
928.0000,93.0224
928.1000,92.9914
928.2000,92.976
928.3000,92.9441
928.4000,92.9084
928.5000,92.8992
928.6000,92.8782
928.7000,92.8306
928.8000,92.7884
928.9000,92.7381
929.0000,92.6939
929.1000,92.6768
929.2000,92.6467
929.3000,92.6197
929.4000,92.5872
929.5000,92.5626
929.6000,92.5401
929.7000,92.4992
929.8000,92.4693
929.9000,92.4464
930.0000,92.414
930.1000,92.3707
930.2000,92.3395
930.3000,92.3154
930.4000,92.2657
930.5000,92.2308
930.6000,92.1929
930.7000,92.1591
930.8000,92.1312
930.9000,92.1022
931.0000,92.0589
931.1000,92.0266
931.2000,91.9913
931.3000,91.942
931.4000,91.8951
931.5000,91.8573
931.6000,91.8281
931.7000,91.776
931.8000,91.7209
931.9000,91.6889
932.0000,91.6558
932.1000,91.6253
932.2000,91.5937
932.3000,91.5376
932.4000,91.4962
932.5000,91.4458
932.6000,91.4042
932.7000,91.3357
932.8000,91.2876
932.9000,91.2508
933.0000,91.2043
933.1000,91.1528
933.2000,91.1028
933.3000,91.0769
933.4000,91.018
933.5000,90.9622
933.6000,90.9238
933.7000,90.8838
933.8000,90.8322
933.9000,90.7917
934.0000,90.7486
934.1000,90.6988
934.2000,90.6507
934.3000,90.6076
934.4000,90.5649
934.5000,90.5226
934.6000,90.4773
934.7000,90.4347
934.8000,90.3863
934.9000,90.3241
935.0000,90.2833
935.1000,90.2387
935.2000,90.1789
935.3000,90.1322
935.4000,90.0844
935.5000,90.0336
935.6000,89.9761
935.7000,89.9286
935.8000,89.8752
935.9000,89.8532
936.0000,89.792
936.1000,89.735
936.2000,89.6854
936.3000,89.6475
936.4000,89.5919
936.5000,89.5282
936.6000,89.4759
936.7000,89.4277
936.8000,89.3673
936.9000,89.3082
937.0000,89.2552
937.1000,89.1931
937.2000,89.1395
937.3000,89.0823
937.4000,89.0362
937.5000,88.9719
937.6000,88.9236
937.7000,88.874
937.8000,88.8089
937.9000,88.7561
938.0000,88.7
938.1000,88.6559
938.2000,88.6063
938.3000,88.5436
938.4000,88.5052
938.5000,88.4414
938.6000,88.3785
938.7000,88.3267
938.8000,88.2752
938.9000,88.2163
939.0000,88.1571
939.1000,88.0985
939.2000,88.0619
939.3000,88.0165
939.4000,87.9676
939.5000,87.8965
939.6000,87.8497
939.7000,87.8008
939.8000,87.7541
939.9000,87.6989
940.0000,87.6528
940.1000,87.5962
940.2000,87.5457
940.3000,87.4932
940.4000,87.4329
940.5000,87.3827
940.6000,87.3281
940.7000,87.274
940.8000,87.1938
940.9000,87.1291
941.0000,87.0835
941.1000,87.0203
941.2000,86.9517
941.3000,86.8983
941.4000,86.8266
941.5000,86.7701
941.6000,86.7076
941.7000,86.6515
941.8000,86.6089
941.9000,86.5543
942.0000,86.4963
942.1000,86.4371
942.2000,86.3877
942.3000,86.3245
942.4000,86.2471
942.5000,86.1819
942.6000,86.1157
942.7000,86.064
942.8000,85.9938
942.9000,85.9247
943.0000,85.8537
943.1000,85.7915
943.2000,85.7262
943.3000,85.6646
943.4000,85.5968
943.5000,85.532
943.6000,85.4634
943.7000,85.3912
943.8000,85.3173
943.9000,85.2507
944.0000,85.2014
944.1000,85.1367
944.2000,85.0685
944.3000,84.9993
944.4000,84.9462
944.5000,84.8741
944.6000,84.815
944.7000,84.7379
944.8000,84.6727
944.9000,84.6011
945.0000,84.5191
945.1000,84.4504
945.2000,84.3764
945.3000,84.3115
945.4000,84.2294
945.5000,84.1581
945.6000,84.082
945.7000,84.0091
945.8000,83.9301
945.9000,83.8424
946.0000,83.7637
946.1000,83.6904
946.2000,83.6189
946.3000,83.5449
946.4000,83.4695
946.5000,83.3876
946.6000,83.3123
946.7000,83.2284
946.8000,83.1466
946.9000,83.0719
947.0000,82.9908
947.1000,82.9122
947.2000,82.8177
947.3000,82.7469
947.4000,82.6643
947.5000,82.5889
947.6000,82.4909
947.7000,82.4024
947.8000,82.3145
947.9000,82.2364
948.0000,82.1372
948.1000,82.0499
948.2000,81.9585
948.3000,81.8676
948.4000,81.775
948.5000,81.6742
948.6000,81.5879
948.7000,81.4892
948.8000,81.4089
948.9000,81.3027
949.0000,81.2034
949.1000,81.1149
949.2000,81.0274
949.3000,80.9354
949.4000,80.8347
949.5000,80.7308
949.6000,80.6272
949.7000,80.5243
949.8000,80.4163
949.9000,80.3241
950.0000,80.2167
950.1000,80.1115
950.2000,80.0054
950.3000,79.8954
950.4000,79.7955
950.5000,79.674
950.6000,79.5652
950.7000,79.4524
950.8000,79.3531
950.9000,79.2505
951.0000,79.1368
951.1000,79.026
951.2000,78.9132
951.3000,78.8074
951.4000,78.7074
951.5000,78.6022
951.6000,78.4978
951.7000,78.3874
951.8000,78.267
951.9000,78.1582
952.0000,78.044
952.1000,77.9427
952.2000,77.8282
952.3000,77.7086
952.4000,77.5815
952.5000,77.4555
952.6000,77.3349
952.7000,77.2195
952.8000,77.1076
952.9000,76.9934
953.0000,76.8853
953.1000,76.7612
953.2000,76.6456
953.3000,76.5252
953.4000,76.4152
953.5000,76.3064
953.6000,76.1885
953.7000,76.0781
953.8000,75.9603
953.9000,75.8315
954.0000,75.7025
954.1000,75.566
954.2000,75.4469
954.3000,75.3222
954.4000,75.2011
954.5000,75.0813
954.6000,74.9614
954.7000,74.8338
954.8000,74.7129
954.9000,74.6017
955.0000,74.4777
955.1000,74.3598
955.2000,74.2334
955.3000,74.1175
955.4000,74.0099
955.5000,73.8977
955.6000,73.7848
955.7000,73.6651
955.8000,73.5647
955.9000,73.4494
956.0000,73.3334
956.1000,73.226
956.2000,73.1111
956.3000,73
956.4000,72.8951
956.5000,72.7905
956.6000,72.6768
956.7000,72.5656
956.8000,72.4574
956.9000,72.3566
957.0000,72.2448
957.1000,72.146
957.2000,72.0514
957.3000,71.9557
957.4000,71.8563
957.5000,71.7669
957.6000,71.6757
957.7000,71.5733
957.8000,71.4709
957.9000,71.3718
958.0000,71.2742
958.1000,71.1737
958.2000,71.0986
958.3000,71.0207
958.4000,70.9326
958.5000,70.8432
958.6000,70.757
958.7000,70.667
958.8000,70.579
958.9000,70.4942
959.0000,70.4004
959.1000,70.314
959.2000,70.2395
959.3000,70.1708
959.4000,70.0919
959.5000,70.0125
959.6000,69.9432
959.7000,69.8629
959.8000,69.7881
959.9000,69.7215
960.0000,69.655
960.1000,69.5817
960.2000,69.5154
960.3000,69.4431
960.4000,69.3782
960.5000,69.3159
960.6000,69.2538
960.7000,69.1975
960.8000,69.1283
960.9000,69.0643
961.0000,69.0125
961.1000,68.967
961.2000,68.9062
961.3000,68.8555
961.4000,68.7957
961.5000,68.7339
961.6000,68.69
961.7000,68.6332
961.8000,68.5897
961.9000,68.55
962.0000,68.5113
962.1000,68.4702
962.2000,68.4361
962.3000,68.3941
962.4000,68.3446
962.5000,68.2843
962.6000,68.2498
962.7000,68.2203
962.8000,68.1754
962.9000,68.1448
963.0000,68.1075
963.1000,68.0668
963.2000,68.0219
963.3000,67.9927
963.4000,67.9644
963.5000,67.9389
963.6000,67.9069
963.7000,67.8938
963.8000,67.863
963.9000,67.8206
964.0000,67.7989
964.1000,67.7702
964.2000,67.7405
964.3000,67.706
964.4000,67.6883
964.5000,67.6729
964.6000,67.6499
964.7000,67.6228
964.8000,67.5939
964.9000,67.5718
965.0000,67.5427
965.1000,67.5158
965.2000,67.4949
965.3000,67.4792
965.4000,67.4493
965.5000,67.4329
965.6000,67.4083
965.7000,67.3925
965.8000,67.3727
965.9000,67.3547
966.0000,67.3355
966.1000,67.3138
966.2000,67.2917
966.3000,67.2603
966.4000,67.2456
966.5000,67.2271
966.6000,67.2178
966.7000,67.2038
966.8000,67.1902
966.9000,67.1641
967.0000,67.1485
967.1000,67.1399
967.2000,67.1175
967.3000,67.1016
967.4000,67.0836
967.5000,67.0774
967.6000,67.0577
967.7000,67.0281
967.8000,67.0094
967.9000,66.9932
968.0000,66.9764
968.1000,66.9593
968.2000,66.9425
968.3000,66.9329
968.4000,66.9087
968.5000,66.8935
968.6000,66.8836
968.7000,66.8715
968.8000,66.8627
968.9000,66.8442
969.0000,66.8229
969.1000,66.8126
969.2000,66.7989
969.3000,66.7866
969.4000,66.7801
969.5000,66.7833
969.6000,66.7808
969.7000,66.7657
969.8000,66.7508
969.9000,66.7405
970.0000,66.7219
970.1000,66.7038
970.2000,66.7013
970.3000,66.6878
970.4000,66.6894
970.5000,66.6839
970.6000,66.6794
970.7000,66.6614
970.8000,66.6525
970.9000,66.6491
971.0000,66.6416
971.1000,66.6305
971.2000,66.6244
971.3000,66.6187
971.4000,66.6132
971.5000,66.6057
971.6000,66.6047
971.7000,66.5896
971.8000,66.5877
971.9000,66.5754
972.0000,66.575
972.1000,66.578
972.2000,66.5721
972.3000,66.556
972.4000,66.5523
972.5000,66.5404
972.6000,66.5456
972.7000,66.535
972.8000,66.5274
972.9000,66.5226
973.0000,66.5156
973.1000,66.5055
973.2000,66.5048
973.3000,66.5024
973.4000,66.4905
973.5000,66.4856
973.6000,66.4794
973.7000,66.4828
973.8000,66.4736
973.9000,66.4652
974.0000,66.4597
974.1000,66.4567
974.2000,66.4582
974.3000,66.456
974.4000,66.4497
974.5000,66.4489
974.6000,66.4446
974.7000,66.4403
974.8000,66.4399
974.9000,66.4384
975.0000,66.4305
975.1000,66.4243
975.2000,66.4194
975.3000,66.4171
975.4000,66.4229
975.5000,66.4203
975.6000,66.4263
975.7000,66.4318
975.8000,66.4257
975.9000,66.429
976.0000,66.4242
976.1000,66.4184
976.2000,66.4114
976.3000,66.4117
976.4000,66.4064
976.5000,66.4037
976.6000,66.4075
976.7000,66.4087
976.8000,66.4052
976.9000,66.3964
977.0000,66.3964
977.1000,66.405
977.2000,66.4065
977.3000,66.4036
977.4000,66.4
977.5000,66.4047
977.6000,66.4134
977.7000,66.4212
977.8000,66.418
977.9000,66.4117
978.0000,66.4216
978.1000,66.4299
978.2000,66.4382
978.3000,66.4473
978.4000,66.451
978.5000,66.4495
978.6000,66.4535
978.7000,66.4607
978.8000,66.4604
978.9000,66.4693
979.0000,66.473
979.1000,66.4764
979.2000,66.4819
979.3000,66.4847
979.4000,66.4967
979.5000,66.5132
979.6000,66.5242
979.7000,66.533
979.8000,66.5394
979.9000,66.5437
980.0000,66.5598
980.1000,66.5737
980.2000,66.5845
980.3000,66.593
980.4000,66.6151
980.5000,66.6257
980.6000,66.6367
980.7000,66.6428
980.8000,66.6465
980.9000,66.6527
981.0000,66.6734
981.1000,66.689
981.2000,66.6875
981.3000,66.7
981.4000,66.7131
981.5000,66.7294
981.6000,66.743
981.7000,66.7621
981.8000,66.779
981.9000,66.7936
982.0000,66.8119
982.1000,66.8278
982.2000,66.8375
982.3000,66.8522
982.4000,66.8678
982.5000,66.8901
982.6000,66.9036
982.7000,66.9086
982.8000,66.9247
982.9000,66.9462
983.0000,66.9589
983.1000,66.9775
983.2000,66.9861
983.3000,67.008
983.4000,67.0298
983.5000,67.0388
983.6000,67.0459
983.7000,67.0637
983.8000,67.0847
983.9000,67.1052
984.0000,67.1219
984.1000,67.1383
984.2000,67.1546
984.3000,67.1817
984.4000,67.2041
984.5000,67.2174
984.6000,67.2293
984.7000,67.2539
984.8000,67.2745
984.9000,67.2862
985.0000,67.2959
985.1000,67.3178
985.2000,67.3394
985.3000,67.3586
985.4000,67.3809
985.5000,67.3914
985.6000,67.4176
985.7000,67.4336
985.8000,67.4444
985.9000,67.4706
986.0000,67.4934
986.1000,67.5136
986.2000,67.5352
986.3000,67.5559
986.4000,67.5803
986.5000,67.5964
986.6000,67.6099
986.7000,67.631
986.8000,67.6528
986.9000,67.6708
987.0000,67.688
987.1000,67.7091
987.2000,67.7339
987.3000,67.7525
987.4000,67.7698
987.5000,67.7921
987.6000,67.8172
987.7000,67.8447
987.8000,67.8721
987.9000,67.8903
988.0000,67.9142
988.1000,67.9434
988.2000,67.9683
988.3000,67.9925
988.4000,68.009
988.5000,68.0268
988.6000,68.0469
988.7000,68.0797
988.8000,68.0976
988.9000,68.1283
989.0000,68.1644
989.1000,68.18
989.2000,68.2028
989.3000,68.231
989.4000,68.258
989.5000,68.2893
989.6000,68.3111
989.7000,68.3402
989.8000,68.3679
989.9000,68.4051
990.0000,68.4304
990.1000,68.4634
990.2000,68.4916
990.3000,68.5176
990.4000,68.5399
990.5000,68.5704
990.6000,68.5946
990.7000,68.6168
990.8000,68.6363
990.9000,68.666
991.0000,68.6905
991.1000,68.7092
991.2000,68.7311
991.3000,68.757
991.4000,68.7874
991.5000,68.8183
991.6000,68.8459
991.7000,68.8797
991.8000,68.9194
991.9000,68.9438
992.0000,68.9752
992.1000,68.9961
992.2000,69.0182
992.3000,69.0523
992.4000,69.0869
992.5000,69.1068
992.6000,69.1376
992.7000,69.1632
992.8000,69.1878
992.9000,69.2132
993.0000,69.2403
993.1000,69.2719
993.2000,69.3101
993.3000,69.3427
993.4000,69.3688
993.5000,69.4039
993.6000,69.4431
993.7000,69.4743
993.8000,69.5118
993.9000,69.546
994.0000,69.5885
994.1000,69.6175
994.2000,69.6515
994.3000,69.6871
994.4000,69.7222
994.5000,69.7566
994.6000,69.7872
994.7000,69.8209
994.8000,69.8534
994.9000,69.8905
995.0000,69.9133
995.1000,69.948
995.2000,69.9719
995.3000,70.0185
995.4000,70.0625
995.5000,70.0979
995.6000,70.1295
995.7000,70.1669
995.8000,70.1985
995.9000,70.2314
996.0000,70.2778
996.1000,70.3151
996.2000,70.3557
996.3000,70.3821
996.4000,70.4139
996.5000,70.4429
996.6000,70.4833
996.7000,70.5178
996.8000,70.5512
996.9000,70.5917
997.0000,70.6273
997.1000,70.6587
997.2000,70.6828
997.3000,70.7111
997.4000,70.7532
997.5000,70.7896
997.6000,70.8146
997.7000,70.8446
997.8000,70.8822
997.9000,70.9131
998.0000,70.9523
998.1000,70.9839
998.2000,71.0228
998.3000,71.0587
998.4000,71.1017
998.5000,71.1254
998.6000,71.1613
998.7000,71.2004
998.8000,71.2339
998.9000,71.2701
999.0000,71.3103
999.1000,71.3532
999.2000,71.3862
999.3000,71.4186
999.4000,71.4579
999.5000,71.5047
999.6000,71.5434
999.7000,71.5836
999.8000,71.6211
999.9000,71.6507
1000.0000,71.6897
1000.1000,71.7256
1000.2000,71.7615
1000.3000,71.806
1000.4000,71.8525
1000.5000,71.9053
1000.6000,71.9351
1000.7000,71.9799
1000.8000,72.0252
1000.9000,72.0683
1001.0000,72.1019
1001.1000,72.1393
1001.2000,72.1857
1001.3000,72.219
1001.4000,72.2591
